time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,shortwave_radiation
2024-01-01T00:00,-1.1,83,0.0,0.0,1.84,0.0
2024-01-01T01:00,-1.7,83,0.0,0.0,1.66,0.0
2024-01-01T02:00,-2.1,84,0.0,0.0,1.53,0.0
2024-01-01T03:00,-1.9,83,0.0,0.0,1.3,0.0
2024-01-01T04:00,-2.7,87,0.0,0.0,1.28,0.0
2024-01-01T05:00,-2.6,85,0.0,0.0,1.0,0.0
2024-01-01T06:00,-2.2,84,0.0,0.0,0.7,0.0
2024-01-01T07:00,-2.1,84,0.0,0.0,0.9,0.0
2024-01-01T08:00,-1.6,82,0.0,0.0,0.81,4.0
2024-01-01T09:00,-1.4,81,0.0,0.0,0.67,86.0
2024-01-01T10:00,2.3,63,0.0,0.0,0.86,246.0
2024-01-01T11:00,2.2,60,0.0,0.0,1.53,375.0
2024-01-01T12:00,2.2,60,0.0,0.0,2.36,397.0
2024-01-01T13:00,5.1,49,0.0,0.0,2.86,428.0
2024-01-01T14:00,5.0,52,0.0,0.0,3.02,319.0
2024-01-01T15:00,5.3,52,0.0,0.0,3.05,175.0
2024-01-01T16:00,5.6,54,0.0,0.0,2.61,105.0
2024-01-01T17:00,5.2,58,0.0,0.0,1.64,71.0
2024-01-01T18:00,2.7,70,0.0,0.0,2.01,6.0
2024-01-01T19:00,2.6,71,0.0,0.0,1.57,0.0
2024-01-01T20:00,2.5,72,0.0,0.0,1.72,0.0
2024-01-01T21:00,2.9,71,0.0,0.0,1.98,0.0
2024-01-01T22:00,2.8,74,0.0,0.0,2.05,0.0
2024-01-01T23:00,2.7,79,0.0,0.0,1.98,0.0
2024-01-02T00:00,2.4,80,0.0,0.0,1.98,0.0
2024-01-02T01:00,2.2,82,0.0,0.0,1.92,0.0
2024-01-02T02:00,2.1,82,0.0,0.0,1.63,0.0
2024-01-02T03:00,1.8,84,0.0,0.0,1.36,0.0
2024-01-02T04:00,1.1,88,0.0,0.0,1.28,0.0
2024-01-02T05:00,0.9,91,0.0,0.0,1.27,0.0
2024-01-02T06:00,0.8,89,0.0,0.0,1.39,0.0
2024-01-02T07:00,0.2,90,0.0,0.0,1.42,0.0
2024-01-02T08:00,-0.1,90,0.0,0.0,1.63,4.0
2024-01-02T09:00,0.8,82,0.0,0.0,2.34,101.0
2024-01-02T10:00,5.3,67,0.0,0.0,2.42,262.0
2024-01-02T11:00,6.2,62,0.0,0.0,2.72,407.0
2024-01-02T12:00,7.4,57,0.0,0.0,3.22,502.0
2024-01-02T13:00,12.3,36,0.0,0.0,3.72,535.0
2024-01-02T14:00,12.6,34,0.0,0.0,4.03,505.0
2024-01-02T15:00,12.8,32,0.0,0.0,4.15,414.0
2024-01-02T16:00,11.8,36,0.0,0.0,3.41,275.0
2024-01-02T17:00,11.4,34,0.0,0.0,3.21,115.0
2024-01-02T18:00,7.1,46,0.0,0.0,3.62,7.0
2024-01-02T19:00,6.8,48,0.0,0.0,3.5,0.0
2024-01-02T20:00,6.3,49,0.0,0.0,3.2,0.0
2024-01-02T21:00,6.3,49,0.0,0.0,2.7,0.0
2024-01-02T22:00,4.3,54,0.0,0.0,2.22,0.0
2024-01-02T23:00,3.0,55,0.0,0.0,1.9,0.0
2024-01-03T00:00,2.7,58,0.0,0.0,1.79,0.0
2024-01-03T01:00,1.6,62,0.0,0.0,1.58,0.0
2024-01-03T02:00,1.5,64,0.0,0.0,1.56,0.0
2024-01-03T03:00,1.3,67,0.0,0.0,1.42,0.0
2024-01-03T04:00,-0.2,70,0.0,0.0,1.36,0.0
2024-01-03T05:00,-0.3,72,0.0,0.0,1.36,0.0
2024-01-03T06:00,-2.1,85,0.0,0.0,1.41,0.0
2024-01-03T07:00,-2.1,86,0.0,0.0,1.41,0.0
2024-01-03T08:00,-1.9,84,0.0,0.0,1.56,4.0
2024-01-03T09:00,-1.3,76,0.0,0.0,2.06,106.0
2024-01-03T10:00,5.5,58,0.0,0.0,1.91,272.0
2024-01-03T11:00,5.8,52,0.0,0.0,2.14,417.0
2024-01-03T12:00,6.5,47,0.0,0.0,2.55,514.0
2024-01-03T13:00,11.0,34,0.0,0.0,2.62,550.0
2024-01-03T14:00,11.1,33,0.0,0.0,2.28,521.0
2024-01-03T15:00,11.2,33,0.0,0.0,2.08,430.0
2024-01-03T16:00,10.6,39,0.0,0.0,1.42,289.0
2024-01-03T17:00,12.7,31,0.0,0.0,1.24,123.0
2024-01-03T18:00,6.7,49,0.0,0.0,1.7,8.0
2024-01-03T19:00,4.6,58,0.0,0.0,1.94,0.0
2024-01-03T20:00,3.7,65,0.0,0.0,1.49,0.0
2024-01-03T21:00,3.3,71,0.0,0.0,1.04,0.0
2024-01-03T22:00,2.2,82,0.0,0.0,1.12,0.0
2024-01-03T23:00,0.4,88,0.0,0.0,1.3,0.0
2024-01-04T00:00,0.1,88,0.0,0.0,1.4,0.0
2024-01-04T01:00,-0.9,93,0.0,0.0,1.4,0.0
2024-01-04T02:00,-0.9,92,0.0,0.0,1.4,0.0
2024-01-04T03:00,-0.9,92,0.0,0.0,1.5,0.0
2024-01-04T04:00,-1.4,92,0.0,0.0,1.61,0.0
2024-01-04T05:00,-1.3,91,0.0,0.0,1.73,0.0
2024-01-04T06:00,-1.6,92,0.0,0.0,1.84,0.0
2024-01-04T07:00,-1.5,92,0.0,0.0,1.96,0.0
2024-01-04T08:00,-1.1,90,0.0,0.0,1.99,4.0
2024-01-04T09:00,-0.2,86,0.0,0.0,2.69,101.0
2024-01-04T10:00,6.5,61,0.0,0.0,2.76,261.0
2024-01-04T11:00,7.5,56,0.0,0.0,3.55,402.0
2024-01-04T12:00,9.1,53,0.0,0.0,4.18,497.0
2024-01-04T13:00,13.2,40,0.0,0.0,4.61,533.0
2024-01-04T14:00,13.7,38,0.0,0.0,4.44,506.0
2024-01-04T15:00,13.7,37,0.0,0.0,4.16,420.0
2024-01-04T16:00,13.0,39,0.0,0.0,3.2,283.0
2024-01-04T17:00,12.9,38,0.0,0.0,3.0,121.0
2024-01-04T18:00,7.4,50,0.0,0.0,2.91,9.0
2024-01-04T19:00,7.2,49,0.0,0.0,2.51,0.0
2024-01-04T20:00,6.2,52,0.0,0.0,2.24,0.0
2024-01-04T21:00,5.4,55,0.0,0.0,2.15,0.0
2024-01-04T22:00,4.5,57,0.0,0.0,2.15,0.0
2024-01-04T23:00,2.4,62,0.0,0.0,1.97,0.0
2024-01-05T00:00,2.3,63,0.0,0.0,1.64,0.0
2024-01-05T01:00,2.0,66,0.0,0.0,1.56,0.0
2024-01-05T02:00,1.6,73,0.0,0.0,1.44,0.0
2024-01-05T03:00,1.3,79,0.0,0.0,1.26,0.0
2024-01-05T04:00,0.1,82,0.0,0.0,1.08,0.0
2024-01-05T05:00,0.3,81,0.0,0.0,1.08,0.0
2024-01-05T06:00,-0.8,85,0.0,0.0,1.08,0.0
2024-01-05T07:00,-0.5,84,0.0,0.0,0.98,0.0
2024-01-05T08:00,-0.5,84,0.0,0.0,0.98,4.0
2024-01-05T09:00,0.1,78,0.0,0.0,1.49,102.0
2024-01-05T10:00,5.3,61,0.0,0.0,1.28,247.0
2024-01-05T11:00,6.1,53,0.0,0.0,1.5,407.0
2024-01-05T12:00,7.0,49,0.0,0.0,1.66,503.0
2024-01-05T13:00,11.1,36,0.0,0.0,1.79,540.0
2024-01-05T14:00,11.4,33,0.0,0.0,2.19,514.0
2024-01-05T15:00,11.6,30,0.0,0.0,2.62,427.0
2024-01-05T16:00,11.1,34,0.0,0.0,2.34,289.0
2024-01-05T17:00,9.7,42,0.0,0.0,2.78,125.0
2024-01-05T18:00,4.7,54,0.0,0.0,2.84,9.0
2024-01-05T19:00,5.5,49,0.0,0.0,2.56,0.0
2024-01-05T20:00,5.5,47,0.0,0.0,2.25,0.0
2024-01-05T21:00,5.5,47,0.0,0.0,2.11,0.0
2024-01-05T22:00,4.2,53,0.0,0.0,1.86,0.0
2024-01-05T23:00,2.1,60,0.0,0.0,1.56,0.0
2024-01-06T00:00,1.4,63,0.0,0.0,1.5,0.0
2024-01-06T01:00,0.9,65,0.0,0.0,1.42,0.0
2024-01-06T02:00,0.7,68,0.0,0.0,1.44,0.0
2024-01-06T03:00,0.5,71,0.0,0.0,1.25,0.0
2024-01-06T04:00,1.0,70,0.0,0.0,1.25,0.0
2024-01-06T05:00,1.4,69,0.0,0.0,1.17,0.0
2024-01-06T06:00,-0.8,81,0.0,0.0,1.03,0.0
2024-01-06T07:00,-1.0,83,0.0,0.0,1.12,0.0
2024-01-06T08:00,-0.3,80,0.0,0.0,0.89,4.0
2024-01-06T09:00,0.2,80,0.0,0.0,1.25,104.0
2024-01-06T10:00,6.3,56,0.0,0.0,0.45,269.0
2024-01-06T11:00,6.8,52,0.0,0.0,0.85,414.0
2024-01-06T12:00,6.9,48,0.0,0.0,2.22,510.0
2024-01-06T13:00,9.0,34,0.0,0.0,2.6,547.0
2024-01-06T14:00,8.9,34,0.0,0.0,2.32,520.0
2024-01-06T15:00,9.0,35,0.0,0.0,2.16,431.0
2024-01-06T16:00,7.4,37,0.0,0.0,2.47,292.0
2024-01-06T17:00,7.5,36,0.0,0.0,2.53,127.0
2024-01-06T18:00,3.8,48,0.0,0.0,2.62,10.0
2024-01-06T19:00,3.2,50,0.0,0.0,2.61,0.0
2024-01-06T20:00,2.8,51,0.0,0.0,2.6,0.0
2024-01-06T21:00,2.0,54,0.0,0.0,2.0,0.0
2024-01-06T22:00,0.7,59,0.0,0.0,1.8,0.0
2024-01-06T23:00,-1.6,68,0.0,0.0,2.01,0.0
2024-01-07T00:00,-1.7,69,0.0,0.0,1.9,0.0
2024-01-07T01:00,-2.6,73,0.0,0.0,1.68,0.0
2024-01-07T02:00,-2.8,75,0.0,0.0,1.48,0.0
2024-01-07T03:00,-3.1,77,0.0,0.0,1.36,0.0
2024-01-07T04:00,-4.5,82,0.0,0.0,1.14,0.0
2024-01-07T05:00,-4.6,83,0.0,0.0,1.2,0.0
2024-01-07T06:00,-5.0,82,0.0,0.0,1.14,0.0
2024-01-07T07:00,-4.8,81,0.0,0.0,1.22,0.0
2024-01-07T08:00,-4.3,79,0.0,0.0,0.86,4.0
2024-01-07T09:00,-2.7,68,0.0,0.0,1.14,99.0
2024-01-07T10:00,2.1,46,0.0,0.0,1.3,259.0
2024-01-07T11:00,2.2,43,0.0,0.0,1.5,396.0
2024-01-07T12:00,2.6,42,0.0,0.0,1.51,490.0
2024-01-07T13:00,4.9,34,0.0,0.0,1.49,484.0
2024-01-07T14:00,4.8,33,0.0,0.0,1.48,438.0
2024-01-07T15:00,5.0,32,0.0,0.0,1.58,273.0
2024-01-07T16:00,4.6,33,0.0,0.0,1.5,159.0
2024-01-07T17:00,3.9,47,0.0,0.0,1.17,61.0
2024-01-07T18:00,3.5,43,0.0,0.0,0.81,8.0
2024-01-07T19:00,2.6,49,0.0,0.0,1.17,0.0
2024-01-07T20:00,1.0,56,0.0,0.0,1.36,0.0
2024-01-07T21:00,0.7,57,0.0,0.0,1.28,0.0
2024-01-07T22:00,-0.5,61,0.0,0.0,1.28,0.0
2024-01-07T23:00,-2.5,69,0.0,0.0,1.21,0.0
2024-01-08T00:00,-2.3,70,0.0,0.0,1.04,0.0
2024-01-08T01:00,-3.3,75,0.0,0.0,0.82,0.0
2024-01-08T02:00,-3.3,74,0.0,0.0,0.8,0.0
2024-01-08T03:00,-3.0,72,0.0,0.0,0.7,0.0
2024-01-08T04:00,-3.9,79,0.0,0.0,0.7,0.0
2024-01-08T05:00,-4.0,78,0.0,0.0,0.81,0.0
2024-01-08T06:00,-4.6,80,0.0,0.0,0.8,0.0
2024-01-08T07:00,-4.6,79,0.0,0.0,0.8,0.0
2024-01-08T08:00,-4.3,76,0.0,0.0,1.02,4.0
2024-01-08T09:00,-3.5,72,0.0,0.0,1.39,101.0
2024-01-08T10:00,2.3,48,0.0,0.0,1.58,262.0
2024-01-08T11:00,2.5,45,0.0,0.0,2.05,405.0
2024-01-08T12:00,2.9,45,0.0,0.0,2.26,503.0
2024-01-08T13:00,6.9,37,0.0,0.0,2.48,541.0
2024-01-08T14:00,7.2,39,0.0,0.0,2.13,515.0
2024-01-08T15:00,7.4,40,0.0,0.0,1.98,428.0
2024-01-08T16:00,7.8,43,0.0,0.0,1.92,292.0
2024-01-08T17:00,8.0,49,0.0,0.0,2.12,130.0
2024-01-08T18:00,3.8,62,0.0,0.0,1.9,11.0
2024-01-08T19:00,2.7,68,0.0,0.0,1.33,0.0
2024-01-08T20:00,2.8,74,0.0,0.0,1.24,0.0
2024-01-08T21:00,2.1,77,0.0,0.0,1.0,0.0
2024-01-08T22:00,0.6,83,0.0,0.0,1.2,0.0
2024-01-08T23:00,-1.1,86,0.0,0.0,1.3,0.0
2024-01-09T00:00,-0.7,84,0.0,0.0,1.49,0.0
2024-01-09T01:00,-0.2,83,0.0,0.0,1.98,0.0
2024-01-09T02:00,0.3,83,0.0,0.0,2.34,0.0
2024-01-09T03:00,0.8,82,0.0,0.0,2.4,0.0
2024-01-09T04:00,0.6,83,0.0,0.0,2.58,0.0
2024-01-09T05:00,0.5,83,0.0,0.0,2.51,0.0
2024-01-09T06:00,0.6,81,0.0,0.0,2.0,0.0
2024-01-09T07:00,0.8,81,0.0,0.0,1.7,0.0
2024-01-09T08:00,1.0,81,0.0,0.0,1.63,4.0
2024-01-09T09:00,1.7,77,0.0,0.0,2.27,105.0
2024-01-09T10:00,7.6,54,0.0,0.0,2.1,271.0
2024-01-09T11:00,8.1,51,0.0,0.0,2.28,418.0
2024-01-09T12:00,8.6,47,0.0,0.0,2.43,516.0
2024-01-09T13:00,11.5,34,0.0,0.0,2.7,556.0
2024-01-09T14:00,11.8,34,0.0,0.0,3.1,529.0
2024-01-09T15:00,12.0,34,0.0,0.0,3.37,440.0
2024-01-09T16:00,11.1,34,0.0,0.0,2.94,297.0
2024-01-09T17:00,10.4,36,0.0,0.0,2.52,135.0
2024-01-09T18:00,7.4,42,0.0,0.0,1.71,12.0
2024-01-09T19:00,5.3,52,0.0,0.0,2.56,0.0
2024-01-09T20:00,5.0,54,0.0,0.0,3.81,0.0
2024-01-09T21:00,4.4,57,0.0,0.0,3.21,0.0
2024-01-09T22:00,2.7,60,0.0,0.0,2.41,0.0
2024-01-09T23:00,-0.4,70,0.0,0.0,2.1,0.0
2024-01-10T00:00,-0.3,69,0.0,0.0,1.73,0.0
2024-01-10T01:00,-0.4,68,0.0,0.0,1.28,0.0
2024-01-10T02:00,-1.3,74,0.0,0.0,1.12,0.0
2024-01-10T03:00,-1.9,78,0.0,0.0,1.0,0.0
2024-01-10T04:00,-3.7,85,0.0,0.0,0.9,0.0
2024-01-10T05:00,-3.5,85,0.0,0.0,0.71,0.0
2024-01-10T06:00,-4.3,88,0.0,0.0,0.6,0.0
2024-01-10T07:00,-4.3,89,0.0,0.0,0.8,0.0
2024-01-10T08:00,-4.4,89,0.0,0.0,1.1,4.0
2024-01-10T09:00,-3.3,83,0.0,0.0,1.1,106.0
2024-01-10T10:00,3.1,59,0.0,0.0,1.08,272.0
2024-01-10T11:00,3.2,57,0.0,0.0,1.43,418.0
2024-01-10T12:00,3.9,57,0.0,0.0,2.02,517.0
2024-01-10T13:00,7.7,44,0.0,0.0,2.2,556.0
2024-01-10T14:00,7.9,43,0.0,0.0,2.2,530.0
2024-01-10T15:00,8.0,43,0.0,0.0,2.22,442.0
2024-01-10T16:00,8.0,44,0.0,0.0,2.02,304.0
2024-01-10T17:00,7.4,53,0.0,0.0,1.92,138.0
2024-01-10T18:00,5.2,55,0.0,0.0,1.94,13.0
2024-01-10T19:00,2.4,69,0.0,0.0,1.62,0.0
2024-01-10T20:00,2.2,72,0.0,0.0,1.24,0.0
2024-01-10T21:00,1.9,75,0.0,0.0,1.1,0.0
2024-01-10T22:00,0.6,80,0.0,0.0,1.2,0.0
2024-01-10T23:00,-1.1,87,0.0,0.0,1.41,0.0
2024-01-11T00:00,-1.1,86,0.0,0.0,1.46,0.0
2024-01-11T01:00,-1.9,87,0.0,0.0,1.49,0.0
2024-01-11T02:00,-1.4,83,0.0,0.0,1.62,0.0
2024-01-11T03:00,-1.4,83,0.0,0.0,1.79,0.0
2024-01-11T04:00,-1.3,83,0.0,0.0,2.02,0.0
2024-01-11T05:00,-1.1,83,0.0,0.0,2.08,0.0
2024-01-11T06:00,-1.4,85,0.0,0.0,1.86,0.0
2024-01-11T07:00,-1.7,85,0.0,0.0,1.94,0.0
2024-01-11T08:00,-1.7,85,0.0,0.0,2.08,4.0
2024-01-11T09:00,-0.5,83,0.0,0.0,2.83,105.0
2024-01-11T10:00,6.5,58,0.0,0.0,3.06,271.0
2024-01-11T11:00,8.3,54,0.0,0.0,3.58,419.0
2024-01-11T12:00,9.0,51,0.0,0.0,4.3,519.0
2024-01-11T13:00,13.9,36,0.0,0.0,4.74,558.0
2024-01-11T14:00,14.3,35,0.0,0.0,4.83,533.0
2024-01-11T15:00,14.6,34,0.0,0.0,4.57,448.0
2024-01-11T16:00,14.4,37,0.0,0.0,3.64,309.0
2024-01-11T17:00,14.1,37,0.0,0.0,2.87,142.0
2024-01-11T18:00,8.2,54,0.0,0.0,2.92,14.0
2024-01-11T19:00,8.5,53,0.0,0.0,2.59,0.0
2024-01-11T20:00,8.1,54,0.0,0.0,2.16,0.0
2024-01-11T21:00,7.4,56,0.0,0.0,1.84,0.0
2024-01-11T22:00,4.8,65,0.0,0.0,1.7,0.0
2024-01-11T23:00,3.1,73,0.0,0.0,1.63,0.0
2024-01-12T00:00,2.9,74,0.0,0.0,1.56,0.0
2024-01-12T01:00,2.8,78,0.0,0.0,1.44,0.0
2024-01-12T02:00,2.4,79,0.0,0.0,1.43,0.0
2024-01-12T03:00,2.2,79,0.0,0.0,1.3,0.0
2024-01-12T04:00,1.4,80,0.0,0.0,0.92,0.0
2024-01-12T05:00,0.9,82,0.0,0.0,0.89,0.0
2024-01-12T06:00,-0.5,87,0.0,0.0,0.85,0.0
2024-01-12T07:00,-1.1,88,0.0,0.0,0.76,0.0
2024-01-12T08:00,-1.6,90,0.0,0.0,0.85,4.0
2024-01-12T09:00,-0.1,87,0.0,0.0,1.02,106.0
2024-01-12T10:00,6.0,64,0.0,0.0,0.61,272.0
2024-01-12T11:00,6.3,61,0.0,0.0,0.32,418.0
2024-01-12T12:00,7.5,59,0.0,0.0,0.22,517.0
2024-01-12T13:00,11.3,43,0.0,0.0,0.36,556.0
2024-01-12T14:00,11.7,42,0.0,0.0,0.45,528.0
2024-01-12T15:00,11.9,41,0.0,0.0,0.63,440.0
2024-01-12T16:00,12.0,42,0.0,0.0,0.73,291.0
2024-01-12T17:00,12.0,47,0.0,0.0,0.54,132.0
2024-01-12T18:00,8.4,56,0.0,0.0,1.0,14.0
2024-01-12T19:00,7.2,61,0.0,0.0,1.04,0.0
2024-01-12T20:00,5.0,73,0.0,0.0,1.66,0.0
2024-01-12T21:00,4.6,76,0.0,0.0,1.64,0.0
2024-01-12T22:00,3.2,83,0.0,0.0,1.41,0.0
2024-01-12T23:00,1.1,90,0.0,0.0,1.08,0.0
2024-01-13T00:00,0.8,91,0.0,0.0,0.94,0.0
2024-01-13T01:00,-0.2,93,0.0,0.0,0.81,0.0
2024-01-13T02:00,-0.5,93,0.0,0.0,0.81,0.0
2024-01-13T03:00,-0.5,92,0.0,0.0,0.81,0.0
2024-01-13T04:00,-0.7,93,0.0,0.0,0.78,0.0
2024-01-13T05:00,-0.5,92,0.0,0.0,0.85,0.0
2024-01-13T06:00,-1.6,94,0.0,0.0,0.86,0.0
2024-01-13T07:00,-1.4,94,0.0,0.0,0.64,0.0
2024-01-13T08:00,-1.2,94,0.0,0.0,0.71,4.0
2024-01-13T09:00,0.2,91,0.0,0.0,0.64,101.0
2024-01-13T10:00,5.3,73,0.0,0.0,0.76,253.0
2024-01-13T11:00,5.2,70,0.0,0.0,1.25,380.0
2024-01-13T12:00,6.7,70,0.0,0.0,1.39,454.0
2024-01-13T13:00,9.7,57,0.0,0.0,1.17,435.0
2024-01-13T14:00,9.8,58,0.0,0.0,0.92,396.0
2024-01-13T15:00,10.2,58,0.0,0.0,0.63,300.0
2024-01-13T16:00,10.3,62,0.0,0.0,0.14,258.0
2024-01-13T17:00,10.3,64,0.0,0.0,1.2,115.0
2024-01-13T18:00,6.9,77,0.0,0.0,1.62,14.0
2024-01-13T19:00,7.3,75,0.0,0.0,1.08,0.0
2024-01-13T20:00,5.7,81,0.0,0.0,0.63,0.0
2024-01-13T21:00,4.4,86,0.0,0.0,1.03,0.0
2024-01-13T22:00,3.6,89,0.0,0.0,1.61,0.0
2024-01-13T23:00,3.3,91,0.0,0.0,1.17,0.0
2024-01-14T00:00,3.5,91,0.0,0.0,1.36,0.0
2024-01-14T01:00,3.3,91,0.0,0.0,1.5,0.0
2024-01-14T02:00,3.5,91,0.0,0.0,1.49,0.0
2024-01-14T03:00,3.6,89,0.0,0.0,1.63,0.0
2024-01-14T04:00,2.8,88,0.0,0.0,1.92,0.0
2024-01-14T05:00,3.0,86,0.0,0.0,0.95,0.0
2024-01-14T06:00,1.1,90,0.0,0.0,1.3,0.0
2024-01-14T07:00,1.3,94,0.0,0.0,1.63,0.0
2024-01-14T08:00,1.0,96,0.0,0.0,1.9,4.0
2024-01-14T09:00,2.0,92,0.0,0.0,2.9,102.0
2024-01-14T10:00,4.9,66,0.0,0.0,4.0,268.0
2024-01-14T11:00,5.3,60,0.0,0.0,4.14,416.0
2024-01-14T12:00,5.7,57,0.0,0.0,3.69,519.0
2024-01-14T13:00,7.9,43,0.0,0.0,3.2,561.0
2024-01-14T14:00,7.9,44,0.0,0.0,3.03,537.0
2024-01-14T15:00,7.7,44,0.0,0.0,3.1,450.0
2024-01-14T16:00,6.6,44,0.0,0.0,3.4,301.0
2024-01-14T17:00,6.5,42,0.0,0.0,3.2,147.0
2024-01-14T18:00,2.8,50,0.0,0.0,3.13,17.0
2024-01-14T19:00,2.6,47,0.0,0.0,3.44,0.0
2024-01-14T20:00,2.5,45,0.0,0.0,3.13,0.0
2024-01-14T21:00,2.2,45,0.0,0.0,2.33,0.0
2024-01-14T22:00,1.2,48,0.0,0.0,1.75,0.0
2024-01-14T23:00,-0.8,57,0.0,0.0,1.94,0.0
2024-01-15T00:00,0.4,51,0.0,0.0,1.92,0.0
2024-01-15T01:00,-0.4,53,0.0,0.0,1.9,0.0
2024-01-15T02:00,-0.3,53,0.0,0.0,1.55,0.0
2024-01-15T03:00,-1.1,57,0.0,0.0,1.3,0.0
2024-01-15T04:00,-2.5,61,0.0,0.0,1.06,0.0
2024-01-15T05:00,-2.7,64,0.0,0.0,1.28,0.0
2024-01-15T06:00,-4.1,71,0.0,0.0,0.78,0.0
2024-01-15T07:00,-4.1,70,0.0,0.0,1.06,0.0
2024-01-15T08:00,-3.7,70,0.0,0.0,0.85,5.0
2024-01-15T09:00,-2.0,59,0.0,0.0,1.22,88.0
2024-01-15T10:00,1.4,42,0.0,0.0,1.4,222.0
2024-01-15T11:00,1.4,40,0.0,0.0,0.89,290.0
2024-01-15T12:00,1.5,40,0.0,0.0,0.32,361.0
2024-01-15T13:00,2.5,35,0.0,0.0,0.1,288.0
2024-01-15T14:00,2.3,37,0.0,0.0,0.0,186.0
2024-01-15T15:00,2.3,40,0.0,0.07,0.2,80.0
2024-01-15T16:00,1.5,48,0.0,0.14,0.64,45.0
2024-01-15T17:00,0.9,60,0.0,0.28,0.94,14.0
2024-01-15T18:00,-0.1,74,0.0,0.49,0.99,3.0
2024-01-15T19:00,-0.2,79,0.0,0.63,0.85,0.0
2024-01-15T20:00,-0.2,80,0.0,0.56,0.81,0.0
2024-01-15T21:00,0.1,79,0.0,0.56,0.95,0.0
2024-01-15T22:00,-0.2,84,0.0,0.49,0.81,0.0
2024-01-15T23:00,-1.0,93,0.0,0.42,0.64,0.0
2024-01-16T00:00,-0.8,91,0.0,0.21,0.76,0.0
2024-01-16T01:00,-0.8,90,0.0,0.07,0.54,0.0
2024-01-16T02:00,-0.6,87,0.0,0.0,0.76,0.0
2024-01-16T03:00,-0.4,85,0.0,0.0,0.67,0.0
2024-01-16T04:00,-0.4,86,0.0,0.0,0.71,0.0
2024-01-16T05:00,-0.4,87,0.0,0.0,0.76,0.0
2024-01-16T06:00,-1.3,91,0.0,0.0,0.2,0.0
2024-01-16T07:00,-1.5,92,0.0,0.0,0.64,0.0
2024-01-16T08:00,-2.1,93,0.0,0.0,0.76,4.0
2024-01-16T09:00,-2.0,93,0.0,0.0,1.0,82.0
2024-01-16T10:00,-1.6,97,0.0,0.0,1.2,181.0
2024-01-16T11:00,-0.8,92,0.0,0.0,0.9,313.0
2024-01-16T12:00,-1.0,93,0.0,0.0,0.89,404.0
2024-01-16T13:00,-0.5,90,0.0,0.0,1.35,387.0
2024-01-16T14:00,-0.3,90,0.0,0.0,1.7,378.0
2024-01-16T15:00,-0.4,91,0.0,0.0,1.48,146.0
2024-01-16T16:00,-0.6,93,0.1,0.14,1.49,75.0
2024-01-16T17:00,-0.8,98,0.1,0.42,1.14,47.0
2024-01-16T18:00,-0.3,95,0.1,0.7,1.53,6.0
2024-01-16T19:00,-0.1,96,0.0,0.7,1.0,0.0
2024-01-16T20:00,-0.0,96,0.0,0.56,0.92,0.0
2024-01-16T21:00,-0.1,97,0.0,0.63,0.5,0.0
2024-01-16T22:00,-0.2,99,0.0,0.56,0.28,0.0
2024-01-16T23:00,-0.5,99,0.0,0.14,0.86,0.0
2024-01-17T00:00,-0.5,99,0.0,0.07,0.78,0.0
2024-01-17T01:00,-0.6,99,0.0,0.0,0.81,0.0
2024-01-17T02:00,-0.7,100,0.0,0.0,0.91,0.0
2024-01-17T03:00,-0.6,99,0.0,0.0,1.28,0.0
2024-01-17T04:00,-1.5,100,0.0,0.0,1.42,0.0
2024-01-17T05:00,-2.5,100,0.0,0.0,1.98,0.0
2024-01-17T06:00,-3.0,100,0.0,0.0,1.7,0.0
2024-01-17T07:00,-3.4,99,0.0,0.0,1.98,0.0
2024-01-17T08:00,-4.1,99,0.0,0.0,2.13,5.0
2024-01-17T09:00,-3.3,99,0.0,0.0,2.27,108.0
2024-01-17T10:00,-0.4,93,0.0,0.0,2.41,277.0
2024-01-17T11:00,-0.2,92,0.0,0.0,3.11,432.0
2024-01-17T12:00,-0.6,95,0.0,0.0,3.05,536.0
2024-01-17T13:00,1.1,87,0.0,0.0,2.85,583.0
2024-01-17T14:00,0.9,88,0.0,0.0,2.51,550.0
2024-01-17T15:00,0.6,89,0.0,0.0,2.06,423.0
2024-01-17T16:00,0.5,91,0.0,0.0,1.61,301.0
2024-01-17T17:00,4.2,71,0.0,0.0,2.35,148.0
2024-01-17T18:00,3.5,78,0.0,0.0,1.12,19.0
2024-01-17T19:00,1.7,89,0.0,0.0,1.2,0.0
2024-01-17T20:00,2.1,88,0.0,0.0,1.64,0.0
2024-01-17T21:00,2.0,89,0.0,0.0,1.39,0.0
2024-01-17T22:00,1.5,91,0.0,0.0,1.48,0.0
2024-01-17T23:00,0.3,94,0.0,0.0,1.14,0.0
2024-01-18T00:00,0.0,95,0.0,0.0,1.03,0.0
2024-01-18T01:00,-0.4,95,0.0,0.0,0.81,0.0
2024-01-18T02:00,-0.7,95,0.0,0.0,0.57,0.0
2024-01-18T03:00,-0.9,96,0.0,0.0,1.08,0.0
2024-01-18T04:00,-1.1,96,0.0,0.0,1.22,0.0
2024-01-18T05:00,-1.2,96,0.0,0.0,1.3,0.0
2024-01-18T06:00,-1.7,97,0.0,0.0,1.51,0.0
2024-01-18T07:00,-1.5,98,0.0,0.0,1.51,0.0
2024-01-18T08:00,-1.1,98,0.0,0.0,1.87,4.0
2024-01-18T09:00,-0.4,96,0.0,0.0,2.82,59.0
