time,temperature_2m,relativehumidity_2m,rain,snowfall,shortwave_radiation,windspeed_10m
2024-01-01T00:00,-5.8,49,0.0,0.0,0.0,3.32
2024-01-01T01:00,-6.6,51,0.0,0.0,0.0,3.36
2024-01-01T02:00,-6.5,51,0.0,0.0,0.0,3.48
2024-01-01T03:00,-6.5,52,0.0,0.0,0.0,3.33
2024-01-01T04:00,-8.6,56,0.0,0.0,0.0,3.19
2024-01-01T05:00,-8.8,57,0.0,0.0,0.0,2.98
2024-01-01T06:00,-10.1,64,0.0,0.0,0.0,2.7
2024-01-01T07:00,-9.8,62,0.0,0.0,0.0,1.84
2024-01-01T08:00,-7.1,52,0.0,0.0,0.0,0.61
2024-01-01T09:00,-6.3,50,0.0,0.0,0.0,0.95
2024-01-01T10:00,-3.9,48,0.0,0.0,41.0,1.49
2024-01-01T11:00,-5.6,52,0.0,0.0,180.0,1.33
2024-01-01T12:00,-4.5,52,0.0,0.0,292.0,1.3
2024-01-01T13:00,-0.3,38,0.0,0.0,380.0,1.35
2024-01-01T14:00,0.1,38,0.0,0.0,402.0,0.95
2024-01-01T15:00,0.5,37,0.0,0.0,378.0,0.95
2024-01-01T16:00,2.1,34,0.0,0.0,332.0,2.65
2024-01-01T17:00,2.7,31,0.0,0.0,226.0,4.08
2024-01-01T18:00,-1.5,39,0.0,0.0,95.0,3.94
2024-01-01T19:00,-1.9,40,0.0,0.0,5.0,3.89
2024-01-01T20:00,-2.0,39,0.0,0.0,0.0,3.71
2024-01-01T21:00,-2.2,39,0.0,0.0,0.0,3.41
2024-01-01T22:00,-4.2,43,0.0,0.0,0.0,3.36
2024-01-01T23:00,-5.9,48,0.0,0.0,0.0,2.92
2024-01-02T00:00,-5.9,49,0.0,0.0,0.0,2.11
2024-01-02T01:00,-4.9,43,0.0,0.0,0.0,1.34
2024-01-02T02:00,-4.3,41,0.0,0.0,0.0,1.93
2024-01-02T03:00,-7.2,52,0.0,0.0,0.0,3.04
2024-01-02T04:00,-9.1,58,0.0,0.0,0.0,3.45
2024-01-02T05:00,-9.4,60,0.0,0.0,0.0,3.4
2024-01-02T06:00,-10.4,65,0.0,0.0,0.0,2.79
2024-01-02T07:00,-10.6,66,0.0,0.0,0.0,2.21
2024-01-02T08:00,-10.6,66,0.0,0.0,0.0,2.3
2024-01-02T09:00,-11.2,65,0.0,0.0,0.0,2.69
2024-01-02T10:00,-6.2,54,0.0,0.0,43.0,2.33
2024-01-02T11:00,-5.7,49,0.0,0.0,191.0,0.85
2024-01-02T12:00,-4.1,41,0.0,0.0,334.0,0.92
2024-01-02T13:00,0.4,31,0.0,0.0,434.0,1.44
2024-01-02T14:00,0.7,30,0.0,0.0,478.0,1.17
2024-01-02T15:00,1.1,30,0.0,0.0,462.0,0.61
2024-01-02T16:00,3.2,26,0.0,0.0,387.0,0.6
2024-01-02T17:00,3.7,24,0.0,0.0,263.0,1.65
2024-01-02T18:00,-2.6,38,0.0,0.0,110.0,2.12
2024-01-02T19:00,-3.8,40,0.0,0.0,6.0,2.59
2024-01-02T20:00,-3.9,39,0.0,0.0,0.0,2.87
2024-01-02T21:00,-3.5,35,0.0,0.0,0.0,2.78
2024-01-02T22:00,-5.1,37,0.0,0.0,0.0,2.66
2024-01-02T23:00,-5.3,41,0.0,0.0,0.0,2.34
2024-01-03T00:00,-5.2,41,0.0,0.0,0.0,1.92
2024-01-03T01:00,-7.4,44,0.0,0.0,0.0,1.48
2024-01-03T02:00,-7.3,44,0.0,0.0,0.0,1.51
2024-01-03T03:00,-6.9,44,0.0,0.0,0.0,1.6
2024-01-03T04:00,-6.1,44,0.0,0.0,0.0,1.61
2024-01-03T05:00,-4.5,39,0.0,0.0,0.0,1.51
2024-01-03T06:00,-5.8,43,0.0,0.0,0.0,2.6
2024-01-03T07:00,-6.9,46,0.0,0.0,0.0,2.12
2024-01-03T08:00,-6.7,45,0.0,0.0,0.0,1.4
2024-01-03T09:00,-6.2,43,0.0,0.0,0.0,2.16
2024-01-03T10:00,-3.8,36,0.0,0.0,42.0,2.33
2024-01-03T11:00,-4.2,36,0.0,0.0,189.0,1.2
2024-01-03T12:00,-4.7,36,0.0,0.0,331.0,0.82
2024-01-03T13:00,1.2,27,0.0,0.0,432.0,1.7
2024-01-03T14:00,1.9,27,0.0,0.0,476.0,2.8
2024-01-03T15:00,2.4,27,0.0,0.0,461.0,3.63
2024-01-03T16:00,3.1,28,0.0,0.0,385.0,4.12
2024-01-03T17:00,3.0,27,0.0,0.0,258.0,4.22
2024-01-03T18:00,-1.7,38,0.0,0.0,107.0,3.81
2024-01-03T19:00,-2.2,40,0.0,0.0,6.0,3.81
2024-01-03T20:00,-2.2,38,0.0,0.0,0.0,3.74
2024-01-03T21:00,-2.1,37,0.0,0.0,0.0,3.47
2024-01-03T22:00,-4.3,43,0.0,0.0,0.0,3.27
2024-01-03T23:00,-5.9,47,0.0,0.0,0.0,3.41
2024-01-04T00:00,-6.0,48,0.0,0.0,0.0,3.54
2024-01-04T01:00,-6.8,52,0.0,0.0,0.0,3.47
2024-01-04T02:00,-6.9,54,0.0,0.0,0.0,3.41
2024-01-04T03:00,-6.7,54,0.0,0.0,0.0,3.2
2024-01-04T04:00,-7.4,58,0.0,0.0,0.0,2.91
2024-01-04T05:00,-6.9,58,0.0,0.0,0.0,2.69
2024-01-04T06:00,-9.6,67,0.0,0.0,0.0,2.64
2024-01-04T07:00,-9.4,68,0.0,0.0,0.0,2.39
2024-01-04T08:00,-9.7,69,0.0,0.0,0.0,1.8
2024-01-04T09:00,-9.7,70,0.0,0.0,0.0,2.16
2024-01-04T10:00,-5.6,61,0.0,0.0,40.0,1.94
2024-01-04T11:00,-6.3,61,0.0,0.0,171.0,1.42
2024-01-04T12:00,-6.9,59,0.0,0.0,314.0,1.46
2024-01-04T13:00,-1.5,45,0.0,0.0,428.0,1.91
2024-01-04T14:00,-1.0,42,0.0,0.0,465.0,2.41
2024-01-04T15:00,-0.5,41,0.0,0.0,463.0,2.7
2024-01-04T16:00,1.0,37,0.0,0.0,384.0,2.7
2024-01-04T17:00,1.3,35,0.0,0.0,247.0,2.41
2024-01-04T18:00,-3.3,47,0.0,0.0,113.0,1.88
2024-01-04T19:00,-3.6,48,0.0,0.0,6.0,2.86
2024-01-04T20:00,-3.8,49,0.0,0.0,0.0,3.22
2024-01-04T21:00,-3.7,49,0.0,0.0,0.0,3.18
2024-01-04T22:00,-5.3,53,0.0,0.0,0.0,2.92
2024-01-04T23:00,-6.3,55,0.0,0.0,0.0,2.75
2024-01-05T00:00,-5.4,52,0.0,0.0,0.0,2.33
2024-01-05T01:00,-6.7,53,0.0,0.0,0.0,1.84
2024-01-05T02:00,-6.5,52,0.0,0.0,0.0,1.51
2024-01-05T03:00,-5.5,49,0.0,0.0,0.0,1.43
2024-01-05T04:00,-6.9,52,0.0,0.0,0.0,1.5
2024-01-05T05:00,-7.7,55,0.0,0.0,0.0,1.35
2024-01-05T06:00,-9.8,56,0.0,0.0,0.0,2.2
2024-01-05T07:00,-10.6,58,0.0,0.0,0.0,1.75
2024-01-05T08:00,-10.8,58,0.0,0.0,0.0,1.6
2024-01-05T09:00,-10.1,55,0.0,0.0,0.0,2.22
2024-01-05T10:00,-6.7,48,0.0,0.0,42.0,2.28
2024-01-05T11:00,-5.8,47,0.0,0.0,190.0,1.25
2024-01-05T12:00,-6.4,44,0.0,0.0,333.0,1.3
2024-01-05T13:00,-0.7,31,0.0,0.0,435.0,1.61
2024-01-05T14:00,-0.1,30,0.0,0.0,481.0,1.39
2024-01-05T15:00,0.4,29,0.0,0.0,468.0,0.78
2024-01-05T16:00,2.4,27,0.0,0.0,396.0,0.32
2024-01-05T17:00,2.6,26,0.0,0.0,273.0,0.81
2024-01-05T18:00,-3.3,42,0.0,0.0,119.0,0.6
2024-01-05T19:00,-3.6,38,0.0,0.0,7.0,1.33
2024-01-05T20:00,-4.3,40,0.0,0.0,0.0,1.7
2024-01-05T21:00,-4.2,40,0.0,0.0,0.0,1.14
2024-01-05T22:00,-5.9,41,0.0,0.0,0.0,1.36
2024-01-05T23:00,-6.4,44,0.0,0.0,0.0,1.7
2024-01-06T00:00,-7.1,44,0.0,0.0,0.0,1.46
2024-01-06T01:00,-7.6,47,0.0,0.0,0.0,1.17
2024-01-06T02:00,-6.9,45,0.0,0.0,0.0,1.14
2024-01-06T03:00,-5.8,42,0.0,0.0,0.0,0.99
2024-01-06T04:00,-6.5,44,0.0,0.0,0.0,1.14
2024-01-06T05:00,-6.3,43,0.0,0.0,0.0,1.17
2024-01-06T06:00,-7.8,46,0.0,0.0,0.0,1.58
2024-01-06T07:00,-7.8,46,0.0,0.0,0.0,1.49
2024-01-06T08:00,-7.9,46,0.0,0.0,0.0,2.1
2024-01-06T09:00,-8.1,46,0.0,0.0,0.0,1.8
2024-01-06T10:00,-4.4,41,0.0,0.0,43.0,0.98
2024-01-06T11:00,-6.3,46,0.0,0.0,192.0,0.41
2024-01-06T12:00,-7.3,45,0.0,0.0,336.0,1.0
2024-01-06T13:00,-1.5,33,0.0,0.0,439.0,1.2
2024-01-06T14:00,-1.0,30,0.0,0.0,486.0,1.28
2024-01-06T15:00,-0.6,29,0.0,0.0,472.0,0.92
2024-01-06T16:00,1.1,27,0.0,0.0,399.0,0.5
2024-01-06T17:00,1.4,27,0.0,0.0,276.0,0.32
2024-01-06T18:00,-3.7,41,0.0,0.0,121.0,1.2
2024-01-06T19:00,-4.5,36,0.0,0.0,8.0,1.55
2024-01-06T20:00,-5.2,39,0.0,0.0,0.0,1.88
2024-01-06T21:00,-4.6,38,0.0,0.0,0.0,1.49
2024-01-06T22:00,-5.4,38,0.0,0.0,0.0,1.53
2024-01-06T23:00,-4.8,39,0.0,0.0,0.0,1.66
2024-01-07T00:00,-5.3,37,0.0,0.0,0.0,1.49
2024-01-07T01:00,-6.0,38,0.0,0.0,0.0,1.14
2024-01-07T02:00,-6.2,38,0.0,0.0,0.0,1.12
2024-01-07T03:00,-6.2,38,0.0,0.0,0.0,0.92
2024-01-07T04:00,-7.6,43,0.0,0.0,0.0,1.04
2024-01-07T05:00,-8.3,46,0.0,0.0,0.0,1.39
2024-01-07T06:00,-8.6,45,0.0,0.0,0.0,2.08
2024-01-07T07:00,-9.0,46,0.0,0.0,0.0,2.05
2024-01-07T08:00,-9.0,46,0.0,0.0,0.0,1.84
2024-01-07T09:00,-9.3,47,0.0,0.0,0.0,2.64
2024-01-07T10:00,-4.8,38,0.0,0.0,35.0,2.46
2024-01-07T11:00,-5.4,38,0.0,0.0,150.0,1.36
2024-01-07T12:00,-5.2,36,0.0,0.0,300.0,0.32
2024-01-07T13:00,-0.1,27,0.0,0.0,392.0,1.6
2024-01-07T14:00,-0.2,28,0.0,0.0,436.0,2.02
2024-01-07T15:00,0.1,28,0.0,0.0,470.0,1.36
2024-01-07T16:00,1.7,26,0.0,0.0,401.0,0.22
2024-01-07T17:00,2.3,25,0.0,0.0,277.0,1.22
2024-01-07T18:00,-2.6,40,0.0,0.0,118.0,1.88
2024-01-07T19:00,-3.0,38,0.0,0.0,8.0,3.0
2024-01-07T20:00,-2.6,35,0.0,0.0,0.0,3.47
2024-01-07T21:00,-2.4,33,0.0,0.0,0.0,3.48
2024-01-07T22:00,-4.3,37,0.0,0.0,0.0,3.81
2024-01-07T23:00,-4.5,39,0.0,0.0,0.0,4.12
2024-01-08T00:00,-4.5,39,0.0,0.0,0.0,4.55
2024-01-08T01:00,-5.3,41,0.0,0.0,0.0,5.1
2024-01-08T02:00,-5.1,41,0.0,0.0,0.0,5.24
2024-01-08T03:00,-4.5,39,0.0,0.0,0.0,5.16
2024-01-08T04:00,-5.1,40,0.0,0.0,0.0,4.84
2024-01-08T05:00,-4.7,39,0.0,0.0,0.0,4.57
2024-01-08T06:00,-6.0,48,0.0,0.0,0.0,4.36
2024-01-08T07:00,-6.4,50,0.0,0.0,0.0,4.27
2024-01-08T08:00,-6.9,52,0.0,0.0,0.0,4.05
2024-01-08T09:00,-7.2,52,0.0,0.0,0.0,4.18
2024-01-08T10:00,-4.4,43,0.0,0.0,43.0,3.82
2024-01-08T11:00,-3.4,39,0.0,0.0,194.0,3.0
2024-01-08T12:00,-2.9,38,0.0,0.0,340.0,3.26
2024-01-08T13:00,2.7,26,0.0,0.0,445.0,3.63
2024-01-08T14:00,3.2,26,0.0,0.0,494.0,3.81
2024-01-08T15:00,3.4,26,0.0,0.0,482.0,3.63
2024-01-08T16:00,4.9,24,0.0,0.0,410.0,3.04
2024-01-08T17:00,4.8,24,0.0,0.0,286.0,2.02
2024-01-08T18:00,-1.0,44,0.0,0.0,129.0,0.95
2024-01-08T19:00,-0.7,37,0.0,0.0,10.0,0.2
2024-01-08T20:00,-1.1,40,0.0,0.0,0.0,0.85
2024-01-08T21:00,-0.3,35,0.0,0.0,0.0,1.44
2024-01-08T22:00,-1.6,36,0.0,0.0,0.0,1.89
2024-01-08T23:00,-5.2,43,0.0,0.0,0.0,2.72
2024-01-09T00:00,-5.7,45,0.0,0.0,0.0,3.04
2024-01-09T01:00,-7.6,49,0.0,0.0,0.0,3.04
2024-01-09T02:00,-7.9,50,0.0,0.0,0.0,2.75
2024-01-09T03:00,-7.4,49,0.0,0.0,0.0,2.09
2024-01-09T04:00,-8.1,49,0.0,0.0,0.0,1.84
2024-01-09T05:00,-7.5,48,0.0,0.0,0.0,1.84
2024-01-09T06:00,-9.4,48,0.0,0.0,0.0,2.2
2024-01-09T07:00,-8.7,46,0.0,0.0,0.0,1.55
2024-01-09T08:00,-8.2,44,0.0,0.0,0.0,1.92
2024-01-09T09:00,-8.7,44,0.0,0.0,0.0,2.8
2024-01-09T10:00,-4.8,40,0.0,0.0,42.0,2.64
2024-01-09T11:00,-5.0,37,0.0,0.0,192.0,1.61
2024-01-09T12:00,-5.8,35,0.0,0.0,342.0,0.61
2024-01-09T13:00,0.7,22,0.0,0.0,447.0,1.17
2024-01-09T14:00,1.3,21,0.0,0.0,496.0,1.39
2024-01-09T15:00,1.7,21,0.0,0.0,484.0,1.43
2024-01-09T16:00,4.0,19,0.0,0.0,411.0,0.81
2024-01-09T17:00,4.7,17,0.0,0.0,287.0,0.51
2024-01-09T18:00,-2.2,40,0.0,0.0,131.0,2.64
2024-01-09T19:00,-2.7,33,0.0,0.0,11.0,4.27
2024-01-09T20:00,-2.2,28,0.0,0.0,0.0,4.79
2024-01-09T21:00,-1.7,26,0.0,0.0,0.0,4.66
2024-01-09T22:00,-4.1,29,0.0,0.0,0.0,4.7
2024-01-09T23:00,-5.2,36,0.0,0.0,0.0,4.63
2024-01-10T00:00,-5.5,39,0.0,0.0,0.0,4.19
2024-01-10T01:00,-6.8,42,0.0,0.0,0.0,3.75
2024-01-10T02:00,-6.8,43,0.0,0.0,0.0,3.04
2024-01-10T03:00,-6.2,42,0.0,0.0,0.0,2.5
2024-01-10T04:00,-6.3,43,0.0,0.0,0.0,1.97
2024-01-10T05:00,-6.8,45,0.0,0.0,0.0,1.3
2024-01-10T06:00,-6.2,41,0.0,0.0,0.0,1.97
2024-01-10T07:00,-7.6,46,0.0,0.0,0.0,1.7
2024-01-10T08:00,-9.3,52,0.0,0.0,0.0,2.5
2024-01-10T09:00,-9.8,53,0.0,0.0,0.0,2.82
2024-01-10T10:00,-4.7,40,0.0,0.0,45.0,2.15
2024-01-10T11:00,-5.0,37,0.0,0.0,196.0,1.4
2024-01-10T12:00,-5.1,33,0.0,0.0,343.0,1.61
2024-01-10T13:00,1.2,24,0.0,0.0,447.0,1.94
2024-01-10T14:00,1.6,25,0.0,0.0,497.0,2.12
2024-01-10T15:00,1.9,26,0.0,0.0,485.0,1.82
2024-01-10T16:00,4.0,25,0.0,0.0,413.0,0.82
2024-01-10T17:00,4.4,25,0.0,0.0,290.0,0.94
2024-01-10T18:00,-1.3,39,0.0,0.0,133.0,2.34
2024-01-10T19:00,-1.9,36,0.0,0.0,11.0,3.92
2024-01-10T20:00,-2.0,36,0.0,0.0,0.0,3.68
2024-01-10T21:00,-2.1,37,0.0,0.0,0.0,2.55
2024-01-10T22:00,-4.4,38,0.0,0.0,0.0,2.06
2024-01-10T23:00,-3.6,39,0.0,0.0,0.0,1.98
2024-01-11T00:00,-3.0,37,0.0,0.0,0.0,2.11
2024-01-11T01:00,-3.1,37,0.0,0.0,0.0,2.18
2024-01-11T02:00,-3.5,37,0.0,0.0,0.0,2.14
2024-01-11T03:00,-4.9,37,0.0,0.0,0.0,1.96
2024-01-11T04:00,-6.1,40,0.0,0.0,0.0,2.06
2024-01-11T05:00,-5.3,40,0.0,0.0,0.0,2.09
2024-01-11T06:00,-6.3,41,0.0,0.0,0.0,2.89
2024-01-11T07:00,-7.0,41,0.0,0.0,0.0,2.46
2024-01-11T08:00,-7.6,40,0.0,0.0,0.0,2.2
2024-01-11T09:00,-7.8,40,0.0,0.0,0.0,2.59
2024-01-11T10:00,-3.5,30,0.0,0.0,45.0,2.28
2024-01-11T11:00,-3.6,31,0.0,0.0,195.0,1.1
2024-01-11T12:00,-3.0,30,0.0,0.0,342.0,0.36
2024-01-11T13:00,2.6,23,0.0,0.0,447.0,0.91
2024-01-11T14:00,2.8,25,0.0,0.0,496.0,0.92
2024-01-11T15:00,3.1,26,0.0,0.0,477.0,0.6
2024-01-11T16:00,5.2,24,0.0,0.0,401.0,0.28
2024-01-11T17:00,5.8,23,0.0,0.0,289.0,0.6
2024-01-11T18:00,-0.4,45,0.0,0.0,136.0,1.49
2024-01-11T19:00,-1.0,43,0.0,0.0,12.0,1.71
2024-01-11T20:00,-0.9,43,0.0,0.0,0.0,2.02
2024-01-11T21:00,-0.9,42,0.0,0.0,0.0,2.91
2024-01-11T22:00,-2.7,43,0.0,0.0,0.0,3.2
2024-01-11T23:00,-4.1,42,0.0,0.0,0.0,3.2
2024-01-12T00:00,-4.1,40,0.0,0.0,0.0,3.1
2024-01-12T01:00,-5.5,40,0.0,0.0,0.0,2.91
2024-01-12T02:00,-5.2,39,0.0,0.0,0.0,2.53
2024-01-12T03:00,-5.6,39,0.0,0.0,0.0,2.15
2024-01-12T04:00,-5.7,38,0.0,0.0,0.0,1.97
2024-01-12T05:00,-4.0,33,0.0,0.0,0.0,2.33
2024-01-12T06:00,-6.6,36,0.0,0.0,0.0,3.11
2024-01-12T07:00,-5.7,34,0.0,0.0,0.0,2.47
2024-01-12T08:00,-4.2,30,0.0,0.0,0.0,1.87
2024-01-12T09:00,-4.6,30,0.0,0.0,0.0,2.15
2024-01-12T10:00,-2.2,26,0.0,0.0,37.0,2.52
2024-01-12T11:00,-1.1,27,0.0,0.0,193.0,1.42
2024-01-12T12:00,-1.2,27,0.0,0.0,349.0,1.1
2024-01-12T13:00,3.7,22,0.0,0.0,455.0,1.49
2024-01-12T14:00,4.8,22,0.0,0.0,504.0,2.75
2024-01-12T15:00,6.6,20,0.0,0.0,495.0,5.69
2024-01-12T16:00,7.9,19,0.0,0.0,399.0,7.5
2024-01-12T17:00,7.4,19,0.0,0.0,246.0,7.52
2024-01-12T18:00,1.3,29,0.0,0.0,89.0,8.79
2024-01-12T19:00,1.1,30,0.0,0.0,7.0,8.19
2024-01-12T20:00,1.4,30,0.0,0.0,0.0,6.84
2024-01-12T21:00,1.0,32,0.0,0.0,0.0,6.5
2024-01-12T22:00,0.1,34,0.0,0.0,0.0,5.82
2024-01-12T23:00,-1.3,38,0.0,0.0,0.0,4.43
2024-01-13T00:00,-1.3,39,0.0,0.0,0.0,3.57
2024-01-13T01:00,-2.4,40,0.0,0.0,0.0,3.32
2024-01-13T02:00,-2.3,40,0.0,0.0,0.0,2.75
2024-01-13T03:00,-2.1,40,0.0,0.0,0.0,2.44
2024-01-13T04:00,-3.9,44,0.0,0.0,0.0,1.84
2024-01-13T05:00,-4.4,45,0.0,0.0,0.0,0.82
2024-01-13T06:00,-5.7,50,0.0,0.0,0.0,1.6
2024-01-13T07:00,-6.1,52,0.0,0.0,0.0,2.21
2024-01-13T08:00,-6.3,54,0.0,0.0,0.0,2.82
2024-01-13T09:00,-6.3,54,0.0,0.0,0.0,3.1
2024-01-13T10:00,-3.3,47,0.0,0.0,46.0,3.45
2024-01-13T11:00,-2.9,43,0.0,0.0,200.0,4.24
2024-01-13T12:00,-0.3,39,0.0,0.0,348.0,5.96
2024-01-13T13:00,4.3,24,0.0,0.0,453.0,7.17
2024-01-13T14:00,5.3,23,0.0,0.0,504.0,7.94
2024-01-13T15:00,5.8,24,0.0,0.0,496.0,8.13
2024-01-13T16:00,7.9,21,0.0,0.0,426.0,7.97
2024-01-13T17:00,7.7,22,0.0,0.0,303.0,7.78
2024-01-13T18:00,2.2,32,0.0,0.0,142.0,7.24
2024-01-13T19:00,1.7,35,0.0,0.0,14.0,7.09
2024-01-13T20:00,1.5,37,0.0,0.0,0.0,6.93
2024-01-13T21:00,1.6,38,0.0,0.0,0.0,7.45
2024-01-13T22:00,-0.6,41,0.0,0.0,0.0,7.76
2024-01-13T23:00,-1.6,43,0.0,0.0,0.0,7.71
2024-01-14T00:00,-1.9,43,0.0,0.0,0.0,7.52
2024-01-14T01:00,-3.5,46,0.0,0.0,0.0,7.24
2024-01-14T02:00,-3.2,44,0.0,0.0,0.0,6.89
2024-01-14T03:00,-3.2,40,0.0,0.0,0.0,6.35
2024-01-14T04:00,-3.5,39,0.0,0.0,0.0,5.86
2024-01-14T05:00,-3.5,37,0.0,0.0,0.0,5.83
2024-01-14T06:00,-5.3,40,0.0,0.0,0.0,4.43
2024-01-14T07:00,-5.3,38,0.0,0.0,0.0,2.48
2024-01-14T08:00,-5.8,39,0.0,0.0,0.0,2.3
2024-01-14T09:00,-7.3,49,0.0,0.0,0.0,3.82
2024-01-14T10:00,-4.9,51,0.0,0.0,45.0,2.78
2024-01-14T11:00,-4.2,48,0.0,0.0,198.0,1.46
2024-01-14T12:00,-4.8,47,0.0,0.0,348.0,2.11
2024-01-14T13:00,-0.2,38,0.0,0.0,455.0,2.41
2024-01-14T14:00,-0.5,40,0.0,0.0,504.0,1.91
2024-01-14T15:00,-0.5,40,0.0,0.0,478.0,1.7
2024-01-14T16:00,1.3,37,0.0,0.0,391.0,2.2
2024-01-14T17:00,1.8,36,0.0,0.0,251.0,2.06
2024-01-14T18:00,-2.1,43,0.0,0.0,104.0,2.51
2024-01-14T19:00,-1.6,52,0.0,0.0,10.0,2.62
2024-01-14T20:00,-1.9,52,0.0,0.0,0.0,2.81
2024-01-14T21:00,-1.9,51,0.0,0.0,0.0,2.82
2024-01-14T22:00,-3.1,50,0.0,0.0,0.0,3.22
2024-01-14T23:00,-3.6,51,0.0,0.0,0.0,2.86
2024-01-15T00:00,-3.2,49,0.0,0.0,0.0,2.2
2024-01-15T01:00,-4.3,51,0.0,0.0,0.0,1.27
2024-01-15T02:00,-4.1,51,0.0,0.0,0.0,0.28
2024-01-15T03:00,-3.0,48,0.0,0.0,0.0,0.51
2024-01-15T04:00,-3.9,49,0.0,0.0,0.0,1.12
2024-01-15T05:00,-4.4,51,0.0,0.0,0.0,1.5
2024-01-15T06:00,-7.2,61,0.0,0.0,0.0,2.06
2024-01-15T07:00,-7.4,62,0.0,0.0,0.0,1.56
2024-01-15T08:00,-5.3,53,0.0,0.0,0.0,1.99
2024-01-15T09:00,-5.3,52,0.0,0.0,0.0,2.42
2024-01-15T10:00,-4.4,53,0.0,0.0,47.0,1.9
2024-01-15T11:00,-4.2,48,0.0,0.0,194.0,0.71
2024-01-15T12:00,-4.4,45,0.0,0.0,304.0,1.03
2024-01-15T13:00,0.9,34,0.0,0.0,347.0,1.02
2024-01-15T14:00,1.2,33,0.0,0.0,371.0,1.04
2024-01-15T15:00,1.7,33,0.0,0.0,378.0,1.14
2024-01-15T16:00,3.8,30,0.0,0.0,307.0,1.56
2024-01-15T17:00,4.4,29,0.0,0.0,225.0,1.63
2024-01-15T18:00,-0.6,51,0.0,0.0,116.0,1.79
2024-01-15T19:00,-1.0,48,0.0,0.0,15.0,1.39
2024-01-15T20:00,-1.4,48,0.0,0.0,0.0,0.98
2024-01-15T21:00,-1.2,47,0.0,0.0,0.0,1.4
2024-01-15T22:00,-0.5,40,0.0,0.0,0.0,1.39
2024-01-15T23:00,-0.8,37,0.0,0.0,0.0,1.21
2024-01-16T00:00,-0.4,35,0.0,0.0,0.0,0.92
2024-01-16T01:00,-1.9,38,0.0,0.0,0.0,0.76
2024-01-16T02:00,-2.7,40,0.0,0.0,0.0,1.58
2024-01-16T03:00,-3.0,41,0.0,0.0,0.0,2.1
2024-01-16T04:00,-3.6,44,0.0,0.0,0.0,2.11
2024-01-16T05:00,-2.9,42,0.0,0.0,0.0,1.79
2024-01-16T06:00,-7.0,51,0.0,0.0,0.0,2.24
2024-01-16T07:00,-6.3,49,0.0,0.0,0.0,1.65
2024-01-16T08:00,-5.2,45,0.0,0.0,0.0,1.56
2024-01-16T09:00,-4.5,43,0.0,0.0,0.0,2.12
2024-01-16T10:00,-1.0,34,0.0,0.0,49.0,2.12
2024-01-16T11:00,-2.5,38,0.0,0.0,205.0,1.5
2024-01-16T12:00,-3.0,37,0.0,0.0,355.0,0.2
2024-01-16T13:00,3.7,28,0.0,0.0,459.0,1.0
2024-01-16T14:00,4.1,28,0.0,0.0,509.0,1.3
2024-01-16T15:00,4.5,29,0.0,0.0,504.0,1.24
2024-01-16T16:00,6.3,26,0.0,0.0,434.0,0.76
2024-01-16T17:00,6.8,26,0.0,0.0,312.0,0.0
2024-01-16T18:00,3.2,34,0.0,0.0,154.0,1.08
2024-01-16T19:00,3.8,30,0.0,0.0,19.0,2.4
2024-01-16T20:00,3.5,33,0.0,0.0,0.0,2.55
2024-01-16T21:00,1.8,41,0.0,0.0,0.0,2.22
2024-01-16T22:00,-1.7,47,0.0,0.0,0.0,2.61
2024-01-16T23:00,-2.6,46,0.0,0.0,0.0,3.34
2024-01-17T00:00,-2.7,45,0.0,0.0,0.0,3.22
2024-01-17T01:00,-3.4,46,0.0,0.0,0.0,2.48
2024-01-17T02:00,-3.5,46,0.0,0.0,0.0,2.08
2024-01-17T03:00,-3.7,47,0.0,0.0,0.0,1.98
2024-01-17T04:00,-5.1,51,0.0,0.0,0.0,2.44
2024-01-17T05:00,-5.6,51,0.0,0.0,0.0,2.42
2024-01-17T06:00,-8.0,60,0.0,0.0,0.0,2.75
2024-01-17T07:00,-8.4,62,0.0,0.0,0.0,2.3
2024-01-17T08:00,-6.6,56,0.0,0.0,0.0,1.17
2024-01-17T09:00,-5.9,54,0.0,0.0,0.0,1.03
2024-01-17T10:00,-2.7,50,0.0,0.0,49.0,1.64
2024-01-17T11:00,-4.2,53,0.0,0.0,204.0,1.42
2024-01-17T12:00,-4.8,53,0.0,0.0,356.0,1.46
2024-01-17T13:00,-0.0,41,0.0,0.0,463.0,1.13
2024-01-17T14:00,0.4,39,0.0,0.0,515.0,1.3
2024-01-17T15:00,0.6,38,0.0,0.0,506.0,1.3
2024-01-17T16:00,2.3,35,0.0,0.0,436.0,0.78
2024-01-17T17:00,2.6,34,0.0,0.0,309.0,1.3
2024-01-17T18:00,-0.2,40,0.0,0.0,156.0,1.79
2024-01-17T19:00,-1.2,49,0.0,0.0,20.0,1.88
2024-01-17T20:00,-1.4,50,0.0,0.0,0.0,1.56
2024-01-17T21:00,-1.0,46,0.0,0.0,0.0,1.08
2024-01-17T22:00,-1.3,44,0.0,0.0,0.0,0.78
2024-01-17T23:00,-3.8,51,0.0,0.0,0.0,1.94
2024-01-18T00:00,-3.7,52,0.0,0.0,0.0,2.55
2024-01-18T01:00,-5.4,56,0.0,0.0,0.0,2.92
2024-01-18T02:00,-4.7,53,0.0,0.0,0.0,3.04
2024-01-18T03:00,-4.6,52,0.0,0.0,0.0,3.2
