time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,shortwave_radiation
2024-01-01T00:00,2.6,87,0.1,0.0,0.78,0.0
2024-01-01T01:00,2.3,88,0.0,0.0,0.92,0.0
2024-01-01T02:00,2.2,88,0.1,0.0,1.06,0.0
2024-01-01T03:00,2.1,88,0.1,0.0,1.2,0.0
2024-01-01T04:00,1.5,93,0.1,0.0,1.2,0.0
2024-01-01T05:00,1.3,94,0.0,0.0,1.14,0.0
2024-01-01T06:00,0.8,97,0.0,0.0,0.86,0.0
2024-01-01T07:00,0.8,98,0.1,0.0,0.92,0.0
2024-01-01T08:00,0.5,99,0.1,0.0,0.92,0.0
2024-01-01T09:00,0.1,99,0.1,0.0,0.92,17.0
2024-01-01T10:00,2.4,92,0.1,0.0,0.85,81.0
2024-01-01T11:00,1.6,94,0.1,0.0,0.92,114.0
2024-01-01T12:00,1.4,93,0.1,0.0,1.14,164.0
2024-01-01T13:00,4.0,85,0.2,0.0,1.42,216.0
2024-01-01T14:00,4.3,81,0.2,0.0,1.7,313.0
2024-01-01T15:00,3.8,85,0.2,0.0,1.84,228.0
2024-01-01T16:00,3.2,88,0.1,0.0,1.77,172.0
2024-01-01T17:00,3.2,89,0.2,0.0,1.7,107.0
2024-01-01T18:00,1.2,99,0.2,0.0,1.57,39.0
2024-01-01T19:00,1.2,99,0.2,0.07,1.58,2.0
2024-01-01T20:00,1.0,100,0.2,0.07,1.57,0.0
2024-01-01T21:00,1.1,98,0.2,0.07,1.36,0.0
2024-01-01T22:00,1.0,97,0.2,0.07,1.1,0.0
2024-01-01T23:00,-0.6,99,0.1,0.07,1.02,0.0
2024-01-02T00:00,-0.6,99,0.0,0.07,0.72,0.0
2024-01-02T01:00,-0.9,98,0.0,0.0,0.54,0.0
2024-01-02T02:00,-0.5,96,0.0,0.0,0.63,0.0
2024-01-02T03:00,-0.3,95,0.0,0.0,0.67,0.0
2024-01-02T04:00,-1.3,98,0.0,0.0,0.86,0.0
2024-01-02T05:00,-0.9,96,0.0,0.0,0.92,0.0
2024-01-02T06:00,-2.1,97,0.0,0.0,1.06,0.0
2024-01-02T07:00,-1.9,97,0.0,0.0,1.2,0.0
2024-01-02T08:00,-1.7,95,0.0,0.0,1.2,0.0
2024-01-02T09:00,-1.8,93,0.0,0.0,1.06,31.0
2024-01-02T10:00,1.7,84,0.0,0.0,0.36,153.0
2024-01-02T11:00,2.0,84,0.0,0.0,0.58,294.0
2024-01-02T12:00,2.5,81,0.0,0.0,1.17,415.0
2024-01-02T13:00,6.4,65,0.0,0.0,1.48,447.0
2024-01-02T14:00,6.6,64,0.0,0.0,1.89,425.0
2024-01-02T15:00,6.0,68,0.1,0.0,2.02,341.0
2024-01-02T16:00,5.0,70,0.2,0.07,2.0,212.0
2024-01-02T17:00,4.4,76,0.4,0.0,1.98,128.0
2024-01-02T18:00,1.3,91,0.4,0.0,1.56,38.0
2024-01-02T19:00,1.2,94,0.3,0.07,1.49,2.0
2024-01-02T20:00,1.3,93,0.3,0.07,1.35,0.0
2024-01-02T21:00,1.4,91,0.2,0.14,1.49,0.0
2024-01-02T22:00,1.0,92,0.2,0.14,1.49,0.0
2024-01-02T23:00,-0.5,95,0.1,0.14,1.27,0.0
2024-01-03T00:00,-0.4,93,0.1,0.07,1.06,0.0
2024-01-03T01:00,-0.6,95,0.1,0.0,0.92,0.0
2024-01-03T02:00,-0.8,94,0.1,0.0,0.78,0.0
2024-01-03T03:00,-1.0,93,0.0,0.14,0.5,0.0
2024-01-03T04:00,-1.8,94,0.0,0.07,0.5,0.0
2024-01-03T05:00,-1.7,94,0.0,0.07,0.41,0.0
2024-01-03T06:00,-2.2,95,0.0,0.07,0.42,0.0
2024-01-03T07:00,-1.8,94,0.0,0.0,0.54,0.0
2024-01-03T08:00,-1.7,94,0.0,0.0,0.73,0.0
2024-01-03T09:00,-2.3,94,0.0,0.0,0.64,29.0
2024-01-03T10:00,0.8,80,0.0,0.0,0.67,148.0
2024-01-03T11:00,0.9,74,0.0,0.0,0.63,315.0
2024-01-03T12:00,1.1,75,0.0,0.0,0.58,390.0
2024-01-03T13:00,5.5,61,0.0,0.0,0.64,544.0
2024-01-03T14:00,5.9,61,0.0,0.0,0.64,500.0
2024-01-03T15:00,6.1,60,0.0,0.0,0.81,370.0
2024-01-03T16:00,5.5,63,0.0,0.0,0.89,269.0
2024-01-03T17:00,5.1,63,0.0,0.0,1.03,172.0
2024-01-03T18:00,2.9,70,0.0,0.0,0.85,69.0
2024-01-03T19:00,2.9,71,0.0,0.0,1.5,3.0
2024-01-03T20:00,2.0,79,0.0,0.0,1.2,0.0
2024-01-03T21:00,1.8,80,0.0,0.0,1.28,0.0
2024-01-03T22:00,1.8,87,0.0,0.0,0.99,0.0
2024-01-03T23:00,0.6,88,0.0,0.0,0.72,0.0
2024-01-04T00:00,1.0,87,0.0,0.0,0.58,0.0
2024-01-04T01:00,0.2,91,0.0,0.0,0.22,0.0
2024-01-04T02:00,0.6,90,0.0,0.0,0.2,0.0
2024-01-04T03:00,0.7,90,0.0,0.0,0.36,0.0
2024-01-04T04:00,0.4,91,0.0,0.0,0.45,0.0
2024-01-04T05:00,0.5,89,0.0,0.0,0.42,0.0
2024-01-04T06:00,-0.0,88,0.0,0.0,0.92,0.0
2024-01-04T07:00,-0.1,89,0.0,0.0,0.81,0.0
2024-01-04T08:00,-0.3,91,0.0,0.0,0.57,0.0
2024-01-04T09:00,-0.4,91,0.0,0.0,0.58,39.0
2024-01-04T10:00,3.9,80,0.0,0.0,0.51,170.0
2024-01-04T11:00,4.6,77,0.0,0.0,0.71,342.0
2024-01-04T12:00,4.7,77,0.0,0.0,0.8,444.0
2024-01-04T13:00,7.6,61,0.0,0.0,1.02,597.0
2024-01-04T14:00,7.8,60,0.0,0.0,1.1,498.0
2024-01-04T15:00,7.9,60,0.0,0.0,1.08,487.0
2024-01-04T16:00,8.1,59,0.0,0.0,1.08,364.0
2024-01-04T17:00,7.4,63,0.0,0.0,1.0,245.0
2024-01-04T18:00,4.8,72,0.0,0.0,1.0,112.0
2024-01-04T19:00,4.0,74,0.0,0.0,1.7,5.0
2024-01-04T20:00,4.0,77,0.1,0.0,0.92,0.0
2024-01-04T21:00,3.8,80,0.1,0.0,1.06,0.0
2024-01-04T22:00,3.4,86,0.1,0.0,1.42,0.0
2024-01-04T23:00,1.7,90,0.2,0.0,1.28,0.0
2024-01-05T00:00,1.5,92,0.1,0.0,1.14,0.0
2024-01-05T01:00,0.9,93,0.1,0.0,1.06,0.0
2024-01-05T02:00,0.9,93,0.1,0.0,1.0,0.0
2024-01-05T03:00,0.7,93,0.1,0.0,0.99,0.0
2024-01-05T04:00,0.2,95,0.1,0.0,0.99,0.0
2024-01-05T05:00,0.2,95,0.1,0.0,0.78,0.0
2024-01-05T06:00,-0.2,99,0.1,0.0,0.14,0.0
2024-01-05T07:00,-0.4,99,0.1,0.0,0.61,0.0
2024-01-05T08:00,-0.2,99,0.0,0.0,0.36,0.0
2024-01-05T09:00,-0.1,98,0.0,0.0,0.6,22.0
2024-01-05T10:00,2.1,86,0.0,0.0,0.85,121.0
2024-01-05T11:00,2.4,84,0.0,0.0,1.03,197.0
2024-01-05T12:00,2.4,85,0.0,0.0,0.98,239.0
2024-01-05T13:00,5.3,70,0.0,0.0,0.8,369.0
2024-01-05T14:00,5.6,67,0.0,0.0,0.92,336.0
2024-01-05T15:00,5.5,69,0.0,0.0,1.44,270.0
2024-01-05T16:00,5.5,69,0.0,0.0,1.53,263.0
2024-01-05T17:00,5.2,71,0.0,0.0,1.66,204.0
2024-01-05T18:00,2.5,83,0.0,0.0,1.77,66.0
2024-01-05T19:00,2.5,82,0.1,0.0,1.58,3.0
2024-01-05T20:00,2.0,88,0.1,0.0,1.43,0.0
2024-01-05T21:00,1.9,90,0.1,0.0,1.25,0.0
2024-01-05T22:00,1.7,93,0.1,0.0,1.14,0.0
2024-01-05T23:00,0.2,97,0.0,0.0,1.03,0.0
2024-01-06T00:00,0.5,96,0.1,0.0,1.08,0.0
2024-01-06T01:00,0.0,96,0.1,0.0,0.86,0.0
2024-01-06T02:00,-0.0,96,0.1,0.0,0.72,0.0
2024-01-06T03:00,0.2,95,0.0,0.07,0.58,0.0
2024-01-06T04:00,-0.3,97,0.0,0.07,0.58,0.0
2024-01-06T05:00,-0.1,96,0.0,0.07,0.36,0.0
2024-01-06T06:00,-1.0,97,0.1,0.0,0.4,0.0
2024-01-06T07:00,-0.7,95,0.0,0.0,0.64,0.0
2024-01-06T08:00,-0.4,94,0.0,0.0,0.36,0.0
2024-01-06T09:00,-1.0,95,0.0,0.0,0.5,19.0
2024-01-06T10:00,2.1,82,0.0,0.0,0.5,118.0
2024-01-06T11:00,2.3,85,0.0,0.0,0.61,204.0
2024-01-06T12:00,3.1,82,0.0,0.0,0.7,382.0
2024-01-06T13:00,5.7,69,0.0,0.0,0.8,372.0
2024-01-06T14:00,7.2,65,0.0,0.0,0.71,473.0
2024-01-06T15:00,7.5,62,0.0,0.0,0.81,336.0
2024-01-06T16:00,8.0,58,0.0,0.0,1.21,306.0
2024-01-06T17:00,7.3,60,0.0,0.0,1.25,247.0
2024-01-06T18:00,4.5,69,0.0,0.0,1.49,83.0
2024-01-06T19:00,4.6,71,0.0,0.0,1.36,5.0
2024-01-06T20:00,4.1,75,0.1,0.0,1.49,0.0
2024-01-06T21:00,3.6,81,0.2,0.0,1.41,0.0
2024-01-06T22:00,2.8,86,0.1,0.0,1.56,0.0
2024-01-06T23:00,1.2,94,0.1,0.0,1.49,0.0
2024-01-07T00:00,1.0,95,0.1,0.0,1.35,0.0
2024-01-07T01:00,0.4,97,0.2,0.0,1.2,0.0
2024-01-07T02:00,0.3,96,0.1,0.07,1.2,0.0
2024-01-07T03:00,0.3,95,0.1,0.07,1.2,0.0
2024-01-07T04:00,-0.8,100,0.1,0.07,1.2,0.0
2024-01-07T05:00,-0.8,100,0.1,0.07,0.99,0.0
2024-01-07T06:00,-0.8,100,0.1,0.07,0.78,0.0
2024-01-07T07:00,-0.6,99,0.0,0.07,0.81,0.0
2024-01-07T08:00,-0.6,99,0.0,0.07,0.58,0.0
2024-01-07T09:00,-0.3,93,0.0,0.0,0.6,30.0
2024-01-07T10:00,2.0,83,0.0,0.0,0.6,87.0
2024-01-07T11:00,2.4,81,0.0,0.0,0.6,212.0
2024-01-07T12:00,3.0,79,0.0,0.0,0.61,307.0
2024-01-07T13:00,6.4,63,0.0,0.0,0.67,462.0
2024-01-07T14:00,6.8,62,0.0,0.0,0.58,370.0
2024-01-07T15:00,7.3,59,0.0,0.0,0.6,353.0
2024-01-07T16:00,8.0,60,0.0,0.0,1.12,324.0
2024-01-07T17:00,7.4,63,0.0,0.0,1.44,259.0
2024-01-07T18:00,3.1,77,0.0,0.0,1.64,100.0
2024-01-07T19:00,2.6,81,0.0,0.0,1.91,5.0
2024-01-07T20:00,2.7,82,0.1,0.0,1.49,0.0
2024-01-07T21:00,2.1,85,0.0,0.0,1.49,0.0
2024-01-07T22:00,1.8,88,0.1,0.0,1.28,0.0
2024-01-07T23:00,-0.0,96,0.1,0.0,0.86,0.0
2024-01-08T00:00,-0.3,98,0.1,0.0,0.5,0.0
2024-01-08T01:00,-0.3,98,0.0,0.0,0.2,0.0
2024-01-08T02:00,-0.2,97,0.0,0.0,0.3,0.0
2024-01-08T03:00,-0.0,96,0.0,0.0,0.45,0.0
2024-01-08T04:00,-0.8,97,0.1,0.0,0.71,0.0
2024-01-08T05:00,-0.6,96,0.0,0.0,0.64,0.0
2024-01-08T06:00,-0.8,97,0.1,0.0,0.14,0.0
2024-01-08T07:00,-0.8,96,0.0,0.0,0.76,0.0
2024-01-08T08:00,-0.6,96,0.0,0.0,0.4,0.0
2024-01-08T09:00,-0.8,96,0.0,0.0,0.3,22.0
2024-01-08T10:00,2.3,87,0.0,0.0,0.32,111.0
2024-01-08T11:00,3.1,87,0.0,0.0,0.41,218.0
2024-01-08T12:00,3.8,83,0.0,0.0,0.61,380.0
2024-01-08T13:00,8.4,62,0.0,0.0,0.4,488.0
2024-01-08T14:00,9.8,60,0.0,0.0,0.58,585.0
2024-01-08T15:00,10.1,59,0.0,0.0,0.78,584.0
2024-01-08T16:00,11.0,55,0.0,0.0,0.85,485.0
2024-01-08T17:00,10.7,55,0.0,0.0,0.9,321.0
2024-01-08T18:00,6.4,68,0.0,0.0,1.21,134.0
2024-01-08T19:00,5.2,68,0.0,0.0,1.08,7.0
2024-01-08T20:00,4.8,70,0.0,0.0,1.14,0.0
2024-01-08T21:00,4.6,75,0.0,0.0,1.0,0.0
2024-01-08T22:00,4.4,77,0.0,0.0,0.5,0.0
2024-01-08T23:00,2.5,85,0.0,0.0,0.58,0.0
2024-01-09T00:00,2.1,85,0.0,0.0,0.5,0.0
2024-01-09T01:00,1.9,86,0.0,0.0,0.57,0.0
2024-01-09T02:00,2.2,84,0.1,0.0,0.72,0.0
2024-01-09T03:00,2.2,85,0.1,0.0,1.2,0.0
2024-01-09T04:00,1.1,90,0.2,0.0,1.42,0.0
2024-01-09T05:00,1.0,92,0.1,0.0,1.49,0.0
2024-01-09T06:00,-0.4,95,0.2,0.0,1.27,0.0
2024-01-09T07:00,-0.6,97,0.2,0.0,0.85,0.0
2024-01-09T08:00,-0.6,96,0.1,0.0,0.5,0.0
2024-01-09T09:00,-0.8,98,0.1,0.0,0.64,16.0
2024-01-09T10:00,2.5,88,0.1,0.0,0.92,73.0
2024-01-09T11:00,2.3,90,0.0,0.0,0.92,170.0
2024-01-09T12:00,2.8,85,0.0,0.0,0.92,331.0
2024-01-09T13:00,6.2,72,0.0,0.0,0.85,294.0
2024-01-09T14:00,6.6,71,0.0,0.0,0.89,323.0
2024-01-09T15:00,7.0,69,0.0,0.0,1.3,354.0
2024-01-09T16:00,8.0,67,0.0,0.0,1.5,208.0
2024-01-09T17:00,7.6,67,0.0,0.0,1.64,225.0
2024-01-09T18:00,3.9,79,0.0,0.0,1.14,110.0
2024-01-09T19:00,4.0,81,0.0,0.0,1.75,6.0
2024-01-09T20:00,3.5,84,0.1,0.0,1.7,0.0
2024-01-09T21:00,3.0,88,0.0,0.0,1.06,0.0
2024-01-09T22:00,2.4,93,0.1,0.0,1.14,0.0
2024-01-09T23:00,0.7,100,0.2,0.0,1.14,0.0
2024-01-10T00:00,0.7,100,0.1,0.0,1.06,0.0
2024-01-10T01:00,0.8,100,0.2,0.0,1.14,0.0
2024-01-10T02:00,0.6,100,0.2,0.0,1.06,0.0
2024-01-10T03:00,0.3,99,0.3,0.0,1.08,0.0
2024-01-10T04:00,-0.8,100,0.2,0.07,1.08,0.0
2024-01-10T05:00,-0.8,100,0.2,0.07,1.03,0.0
2024-01-10T06:00,-1.3,99,0.1,0.14,0.22,0.0
2024-01-10T07:00,-1.1,97,0.0,0.14,0.41,0.0
2024-01-10T08:00,-1.0,96,0.0,0.14,0.67,0.0
2024-01-10T09:00,-1.7,98,0.0,0.14,0.81,16.0
2024-01-10T10:00,1.2,89,0.0,0.14,0.89,104.0
2024-01-10T11:00,0.8,89,0.1,0.07,0.72,172.0
2024-01-10T12:00,1.0,87,0.1,0.07,0.67,243.0
2024-01-10T13:00,4.5,77,0.2,0.0,0.67,265.0
2024-01-10T14:00,4.3,78,0.2,0.0,1.2,268.0
2024-01-10T15:00,4.1,80,0.1,0.0,1.22,201.0
2024-01-10T16:00,4.5,78,0.0,0.0,1.44,208.0
2024-01-10T17:00,4.3,80,0.0,0.0,1.56,137.0
2024-01-10T18:00,2.2,85,0.0,0.0,1.49,55.0
2024-01-10T19:00,2.4,86,0.1,0.0,1.42,3.0
2024-01-10T20:00,2.0,89,0.2,0.0,1.27,0.0
2024-01-10T21:00,1.7,92,0.2,0.0,1.36,0.0
2024-01-10T22:00,1.2,95,0.2,0.0,1.35,0.0
2024-01-10T23:00,-0.8,100,0.2,0.0,1.14,0.0
2024-01-11T00:00,-1.0,100,0.2,0.0,1.06,0.0
2024-01-11T01:00,-1.7,100,0.2,0.0,0.86,0.0
2024-01-11T02:00,-1.3,100,0.0,0.07,0.72,0.0
2024-01-11T03:00,-1.3,100,0.0,0.07,0.32,0.0
2024-01-11T04:00,-1.6,100,0.1,0.0,0.3,0.0
2024-01-11T05:00,-1.4,100,0.0,0.0,0.54,0.0
2024-01-11T06:00,-2.0,100,0.0,0.0,1.0,0.0
2024-01-11T07:00,-2.1,100,0.0,0.0,1.27,0.0
2024-01-11T08:00,-2.2,100,0.0,0.0,1.35,0.0
2024-01-11T09:00,-2.2,99,0.0,0.0,1.41,27.0
2024-01-11T10:00,2.2,91,0.0,0.0,0.99,133.0
2024-01-11T11:00,3.2,87,0.0,0.0,0.5,282.0
2024-01-11T12:00,4.5,78,0.0,0.0,0.1,444.0
2024-01-11T13:00,8.9,60,0.0,0.0,0.32,558.0
2024-01-11T14:00,9.5,59,0.0,0.0,0.6,581.0
2024-01-11T15:00,9.5,60,0.0,0.0,0.92,515.0
2024-01-11T16:00,10.1,57,0.0,0.0,1.02,398.0
2024-01-11T17:00,9.8,58,0.0,0.0,1.21,272.0
2024-01-11T18:00,6.1,72,0.0,0.0,1.27,122.0
2024-01-11T19:00,5.3,74,0.0,0.0,1.56,8.0
2024-01-11T20:00,4.6,77,0.0,0.0,1.5,0.0
2024-01-11T21:00,4.6,77,0.0,0.0,1.2,0.0
2024-01-11T22:00,3.8,83,0.0,0.0,1.0,0.0
2024-01-11T23:00,1.8,90,0.0,0.0,0.85,0.0
2024-01-12T00:00,1.5,92,0.1,0.0,0.72,0.0
2024-01-12T01:00,1.2,93,0.0,0.0,0.42,0.0
2024-01-12T02:00,1.2,93,0.0,0.0,0.67,0.0
2024-01-12T03:00,1.5,95,0.1,0.0,0.51,0.0
2024-01-12T04:00,1.0,96,0.0,0.0,0.22,0.0
2024-01-12T05:00,0.7,96,0.0,0.0,0.36,0.0
2024-01-12T06:00,0.5,96,0.0,0.0,0.5,0.0
2024-01-12T07:00,0.5,98,0.1,0.0,0.92,0.0
2024-01-12T08:00,0.1,99,0.0,0.0,1.0,0.0
2024-01-12T09:00,0.3,99,0.0,0.0,0.92,25.0
2024-01-12T10:00,4.8,85,0.0,0.0,0.64,116.0
2024-01-12T11:00,5.9,79,0.0,0.0,0.45,294.0
2024-01-12T12:00,7.1,70,0.0,0.0,0.4,407.0
2024-01-12T13:00,11.0,59,0.0,0.0,0.32,542.0
2024-01-12T14:00,11.5,58,0.0,0.0,0.28,612.0
2024-01-12T15:00,11.9,55,0.0,0.0,0.14,510.0
2024-01-12T16:00,12.6,49,0.0,0.0,0.36,427.0
2024-01-12T17:00,12.2,50,0.0,0.0,0.9,280.0
2024-01-12T18:00,8.4,66,0.0,0.0,1.36,101.0
2024-01-12T19:00,9.5,56,0.0,0.0,1.08,10.0
2024-01-12T20:00,9.1,58,0.0,0.0,1.0,0.0
2024-01-12T21:00,8.3,64,0.0,0.0,0.81,0.0
2024-01-12T22:00,7.3,70,0.0,0.0,0.42,0.0
2024-01-12T23:00,4.9,80,0.0,0.0,0.1,0.0
2024-01-13T00:00,4.0,83,0.0,0.0,0.41,0.0
2024-01-13T01:00,3.8,84,0.0,0.0,0.58,0.0
2024-01-13T02:00,3.7,84,0.0,0.0,0.64,0.0
2024-01-13T03:00,3.9,83,0.0,0.0,0.86,0.0
2024-01-13T04:00,3.3,85,0.0,0.0,0.85,0.0
2024-01-13T05:00,3.0,85,0.0,0.0,0.94,0.0
2024-01-13T06:00,2.2,87,0.0,0.0,1.63,0.0
2024-01-13T07:00,1.8,87,0.0,0.0,1.56,0.0
2024-01-13T08:00,1.6,87,0.0,0.0,1.58,0.0
2024-01-13T09:00,1.6,86,0.0,0.0,1.3,49.0
2024-01-13T10:00,7.4,73,0.0,0.0,0.98,211.0
2024-01-13T11:00,8.2,70,0.0,0.0,0.81,413.0
2024-01-13T12:00,8.9,70,0.0,0.0,0.7,561.0
2024-01-13T13:00,12.3,57,0.0,0.0,0.71,625.0
2024-01-13T14:00,12.5,57,0.0,0.0,0.76,636.0
2024-01-13T15:00,12.5,56,0.0,0.0,0.92,602.0
2024-01-13T16:00,13.2,53,0.0,0.0,1.0,482.0
2024-01-13T17:00,12.7,55,0.0,0.0,0.92,311.0
2024-01-13T18:00,9.2,69,0.0,0.0,0.71,142.0
2024-01-13T19:00,8.0,67,0.0,0.0,0.82,11.0
2024-01-13T20:00,7.8,69,0.0,0.0,1.17,0.0
2024-01-13T21:00,7.2,73,0.0,0.0,1.27,0.0
2024-01-13T22:00,6.2,76,0.1,0.0,0.94,0.0
2024-01-13T23:00,3.5,88,0.2,0.0,0.28,0.0
2024-01-14T00:00,3.7,88,0.2,0.0,0.22,0.0
2024-01-14T01:00,4.1,88,0.1,0.0,0.54,0.0
2024-01-14T02:00,4.0,87,0.1,0.0,0.45,0.0
2024-01-14T03:00,4.0,87,0.1,0.0,0.45,0.0
2024-01-14T04:00,3.3,90,0.1,0.0,0.58,0.0
2024-01-14T05:00,3.2,90,0.1,0.0,0.89,0.0
2024-01-14T06:00,2.6,90,0.1,0.0,0.61,0.0
2024-01-14T07:00,2.5,90,0.1,0.0,0.63,0.0
2024-01-14T08:00,2.3,90,0.1,0.0,0.82,0.0
2024-01-14T09:00,2.0,93,0.0,0.0,0.67,21.0
2024-01-14T10:00,5.1,83,0.1,0.0,0.81,79.0
2024-01-14T11:00,4.2,87,0.0,0.0,0.63,131.0
2024-01-14T12:00,4.3,87,0.0,0.0,0.63,231.0
2024-01-14T13:00,7.7,75,0.1,0.0,0.92,294.0
2024-01-14T14:00,8.2,70,0.0,0.0,1.02,354.0
2024-01-14T15:00,7.8,73,0.0,0.0,1.17,385.0
2024-01-14T16:00,8.6,70,0.0,0.0,1.48,284.0
2024-01-14T17:00,8.0,71,0.1,0.0,1.63,138.0
2024-01-14T18:00,5.2,78,0.1,0.0,1.7,57.0
2024-01-14T19:00,5.3,82,0.1,0.0,1.64,4.0
2024-01-14T20:00,5.0,86,0.1,0.0,1.42,0.0
2024-01-14T21:00,5.0,86,0.1,0.0,1.27,0.0
2024-01-14T22:00,4.4,90,0.1,0.0,1.35,0.0
2024-01-14T23:00,2.5,95,0.1,0.0,1.28,0.0
2024-01-15T00:00,2.5,95,0.1,0.0,1.35,0.0
2024-01-15T01:00,1.7,98,0.2,0.0,1.06,0.0
2024-01-15T02:00,1.9,98,0.0,0.0,1.06,0.0
2024-01-15T03:00,2.0,96,0.1,0.0,0.92,0.0
2024-01-15T04:00,1.7,99,0.0,0.0,0.92,0.0
2024-01-15T05:00,1.7,99,0.1,0.0,0.78,0.0
2024-01-15T06:00,0.9,100,0.0,0.0,0.5,0.0
2024-01-15T07:00,0.9,100,0.1,0.0,0.1,0.0
2024-01-15T08:00,0.9,99,0.0,0.0,0.2,0.0
2024-01-15T09:00,0.6,99,0.0,0.0,0.4,19.0
2024-01-15T10:00,4.8,87,0.1,0.0,0.5,78.0
2024-01-15T11:00,4.9,80,0.0,0.0,0.41,179.0
2024-01-15T12:00,5.0,78,0.0,0.0,0.45,266.0
2024-01-15T13:00,9.0,63,0.0,0.0,0.5,352.0
2024-01-15T14:00,9.2,62,0.0,0.0,0.58,319.0
2024-01-15T15:00,9.6,60,0.0,0.0,0.91,425.0
2024-01-15T16:00,10.1,58,0.0,0.0,1.0,368.0
2024-01-15T17:00,10.1,56,0.0,0.0,0.92,284.0
2024-01-15T18:00,7.7,70,0.0,0.0,1.12,107.0
2024-01-15T19:00,8.1,67,0.1,0.0,0.81,8.0
2024-01-15T20:00,7.9,68,0.1,0.0,1.03,0.0
2024-01-15T21:00,7.3,69,0.1,0.0,1.08,0.0
2024-01-15T22:00,6.9,72,0.1,0.0,1.14,0.0
2024-01-15T23:00,5.2,77,0.1,0.0,1.14,0.0
2024-01-16T00:00,5.5,75,0.0,0.0,0.92,0.0
2024-01-16T01:00,5.1,77,0.1,0.0,0.94,0.0
2024-01-16T02:00,5.4,77,0.0,0.0,0.94,0.0
2024-01-16T03:00,5.4,76,0.1,0.0,0.81,0.0
2024-01-16T04:00,4.8,80,0.1,0.0,0.72,0.0
2024-01-16T05:00,4.4,79,0.1,0.0,0.78,0.0
2024-01-16T06:00,3.9,82,0.0,0.0,0.71,0.0
2024-01-16T07:00,3.9,81,0.1,0.0,0.67,0.0
2024-01-16T08:00,3.3,81,0.0,0.0,0.51,0.0
2024-01-16T09:00,3.5,87,0.1,0.0,0.54,18.0
2024-01-16T10:00,6.1,79,0.1,0.0,0.73,96.0
2024-01-16T11:00,5.8,78,0.0,0.0,0.63,183.0
2024-01-16T12:00,6.2,76,0.0,0.0,0.63,282.0
2024-01-16T13:00,8.4,66,0.0,0.0,0.63,278.0
2024-01-16T14:00,8.7,65,0.0,0.0,0.63,358.0
2024-01-16T15:00,8.7,66,0.0,0.0,0.8,423.0
2024-01-16T16:00,8.7,65,0.0,0.0,1.0,316.0
2024-01-16T17:00,8.5,65,0.0,0.0,1.12,225.0
2024-01-16T18:00,6.4,81,0.1,0.0,1.56,75.0
2024-01-16T19:00,6.8,72,0.1,0.0,1.42,5.0
2024-01-16T20:00,6.3,75,0.2,0.0,1.5,0.0
2024-01-16T21:00,5.7,78,0.1,0.0,1.72,0.0
2024-01-16T22:00,5.3,82,0.1,0.0,1.41,0.0
2024-01-16T23:00,4.0,82,0.1,0.0,1.42,0.0
2024-01-17T00:00,3.7,83,0.1,0.0,1.5,0.0
2024-01-17T01:00,2.9,89,0.1,0.0,1.22,0.0
2024-01-17T02:00,3.0,89,0.1,0.0,1.14,0.0
2024-01-17T03:00,3.2,87,0.1,0.0,0.92,0.0
2024-01-17T04:00,2.3,91,0.1,0.0,0.85,0.0
2024-01-17T05:00,2.4,91,0.1,0.0,0.86,0.0
2024-01-17T06:00,1.2,94,0.1,0.0,0.67,0.0
2024-01-17T07:00,1.4,92,0.1,0.0,0.5,0.0
2024-01-17T08:00,1.7,90,0.1,0.0,0.72,0.0
2024-01-17T09:00,1.3,89,0.1,0.0,0.72,20.0
2024-01-17T10:00,3.9,79,0.1,0.0,0.86,106.0
2024-01-17T11:00,3.9,79,0.1,0.0,0.94,222.0
2024-01-17T12:00,4.4,77,0.1,0.0,0.98,280.0
2024-01-17T13:00,7.3,63,0.1,0.0,1.08,307.0
2024-01-17T14:00,7.1,65,0.1,0.0,1.17,294.0
2024-01-17T15:00,7.2,66,0.0,0.0,1.34,280.0
2024-01-17T16:00,7.2,64,0.0,0.0,1.21,241.0
2024-01-17T17:00,6.8,67,0.0,0.0,1.49,146.0
2024-01-17T18:00,4.5,80,0.0,0.0,1.56,70.0
2024-01-17T19:00,4.9,72,0.1,0.0,1.39,5.0
2024-01-17T20:00,5.2,73,0.1,0.0,1.36,0.0
2024-01-17T21:00,4.6,77,0.1,0.0,1.27,0.0
2024-01-17T22:00,4.1,80,0.1,0.0,1.2,0.0
2024-01-17T23:00,2.7,89,0.1,0.0,1.2,0.0
2024-01-18T00:00,2.6,90,0.2,0.0,1.27,0.0
2024-01-18T01:00,2.5,90,0.2,0.0,1.13,0.0
2024-01-18T02:00,2.4,87,0.2,0.0,1.2,0.0
2024-01-18T03:00,2.3,86,0.2,0.0,1.13,0.0
2024-01-18T04:00,2.0,87,0.2,0.0,0.99,0.0
2024-01-18T05:00,2.1,87,0.2,0.0,0.86,0.0
2024-01-18T06:00,0.8,88,0.2,0.0,1.03,0.0
2024-01-18T07:00,1.0,88,0.1,0.0,0.22,0.0
2024-01-18T08:00,1.3,87,0.0,0.0,0.3,0.0
2024-01-18T09:00,1.1,89,0.0,0.0,0.22,26.0
2024-01-18T10:00,3.6,82,0.0,0.0,0.5,117.0
2024-01-18T11:00,4.4,75,0.0,0.0,0.54,222.0
